 ,Mean1,Mean2,Mean3,Mean4
15382,122.943,78.681,44.385,88.066
15383,0.593,0.138,0.429,0.226
15384,0.253,0.165,0.000,0.081
15385,0.412,0.000,1.083,0.124
15386,0.371,0.583,1.078,0.143
15387,0.602,0.000,0.220,0.054
15388,0.095,0.276,0.000,0.186
15389,0.295,0.235,0.380,0.226
15390,0.206,0.622,0.000,0.348
15391,0.230,0.000,0.473,0.030
15392,0.158,0.763,0.000,0.797
15393,0.313,0.273,0.000,0.267
15394,0.765,0.525,0.000,0.292
15395,0.351,0.351,0.244,0.211
15396,0.339,0.853,0.000,0.244
15397,0.179,0.366,0.000,0.142
15398,0.363,0.000,0.776,0.125
15399,0.123,0.792,0.015,0.486
15400,0.465,0.610,0.000,0.224
15401,0.218,0.225,0.615,0.604
15402,0.386,0.368,1.010,0.385
15403,0.455,0.106,0.180,0.353
15404,0.260,0.257,0.000,0.000
15405,0.391,0.511,0.063,0.400
15406,0.211,0.106,0.000,0.122
15407,0.120,0.000,0.000,0.140
15408,0.355,0.569,0.107,0.409
15409,0.285,0.639,0.000,0.251
15410,0.275,0.208,0.678,0.427
15411,0.275,0.915,0.463,0.038
15412,0.320,1.078,0.000,0.145
15413,0.379,0.000,0.420,0.111
15414,0.226,0.310,0.151,0.722
15415,0.151,0.678,1.693,0.394
15416,0.241,0.000,0.551,0.000
15417,0.322,1.315,0.717,0.457
15418,0.241,0.174,0.083,0.000
15419,0.205,0.358,0.185,0.109
15420,0.306,0.525,0.102,0.000
15421,0.179,0.000,1.122,0.556
15422,0.241,0.240,0.000,0.143
15423,0.116,0.387,0.000,0.661
15424,0.592,0.056,0.000,0.724
15425,0.292,0.232,1.020,0.188
15426,0.330,0.000,0.000,0.077
15427,0.318,0.121,0.000,0.005
15428,0.294,1.099,0.576,0.509
15429,0.464,0.315,0.000,0.000
15430,0.211,0.315,0.000,0.538
15431,0.403,0.165,0.790,0.181
15432,0.146,0.199,0.000,0.177
15433,0.660,0.000,0.000,0.030
15434,0.409,0.744,0.000,0.455
15435,0.291,0.213,0.405,0.400
15436,0.188,0.000,0.000,1.260
15437,0.362,0.233,0.000,0.192
15438,0.307,0.000,0.000,0.423
15439,0.233,0.022,0.000,0.509
15440,0.389,0.535,0.000,0.323
15441,0.460,1.460,0.600,0.317
15442,0.331,0.370,0.000,0.176
15443,0.198,0.247,0.054,0.131
15444,0.159,0.600,0.039,0.054
15445,0.428,0.993,0.000,0.000
15446,0.219,0.000,0.010,0.604
15447,0.413,0.068,0.000,0.072
15448,0.129,0.000,0.000,0.120
15449,0.214,0.160,0.000,0.280
15450,0.274,0.000,1.161,0.082
15451,0.138,0.949,1.190,0.923
15452,0.260,0.000,0.000,0.271
15453,0.378,0.361,0.000,0.152
15454,0.150,0.969,0.000,0.803
15455,0.307,0.135,0.327,0.611
15456,0.184,0.232,0.356,0.018
15457,0.193,0.000,0.000,0.000
15458,0.368,0.000,0.010,0.002
15459,0.299,0.555,0.000,0.373
15460,0.374,0.538,1.546,0.556
15461,0.450,0.000,0.644,0.226
15462,0.177,0.380,0.000,0.314
15463,0.228,0.496,1.478,1.792
15464,0.334,0.026,0.259,0.351
15465,0.249,0.152,0.000,0.312
15466,0.058,0.278,0.015,0.860
15467,0.188,0.278,0.000,0.203
15468,0.208,0.298,0.000,0.763
15469,0.256,0.273,0.278,0.573
15470,0.293,0.051,0.000,0.384
15471,0.263,0.676,0.000,0.068
15472,0.312,0.811,0.000,0.290
15473,0.326,0.060,0.507,0.129
15474,0.654,0.637,0.000,0.158
15475,0.085,0.000,0.322,0.824
15476,0.363,0.685,0.268,0.000
15477,0.095,0.000,0.000,0.120
15478,0.066,0.249,0.776,0.737
15479,0.534,0.733,0.000,0.819
15480,0.270,0.043,0.454,0.194
15481,0.198,0.153,0.000,0.099
15482,0.419,0.228,0.000,0.072
15483,0.236,0.104,0.737,0.104
15484,0.259,0.094,0.454,0.000
15485,0.077,0.000,1.863,0.000
15486,0.444,1.533,0.000,0.000
15487,0.307,0.264,0.000,0.009
15488,0.446,0.189,1.180,0.000
15489,0.130,0.307,0.000,0.000
15490,0.260,0.152,0.356,0.735
15491,0.295,0.273,0.000,0.529
15492,0.380,0.284,0.000,0.351
15493,0.253,0.201,0.844,0.061
15494,0.155,0.155,0.000,0.048
15495,0.402,0.411,0.029,0.294
15496,0.334,0.359,0.000,0.762
15497,0.338,0.842,0.849,0.710
15498,0.221,0.443,0.000,0.211
15499,0.294,0.296,0.132,0.285
15500,0.354,0.298,0.000,0.432
15501,0.492,0.152,0.000,0.470
15502,0.367,0.939,0.951,0.100
15503,0.298,0.428,0.576,0.934
15504,0.498,0.319,1.205,0.124
15505,0.300,0.015,0.346,0.027
15506,0.540,0.286,0.288,0.321
15507,0.598,1.811,0.000,0.346
15508,0.140,0.000,0.454,0.065
15509,0.279,0.109,0.424,0.036
15510,0.205,0.182,0.268,0.000
15511,0.379,0.484,0.000,0.502
15512,0.447,0.569,0.229,0.000
15513,0.164,0.489,0.405,0.082
15514,0.137,0.409,0.000,0.000
15515,0.125,0.388,1.439,0.000
15516,0.329,0.477,0.029,0.000
15517,0.594,0.583,0.776,0.487
15518,0.250,0.535,0.010,0.226
15519,0.243,0.000,1.073,0.317
15520,0.245,0.254,0.000,0.677
15521,0.390,0.118,0.000,0.000
15522,0.428,0.494,0.000,0.183
15523,0.560,0.005,0.000,0.269
15524,0.220,0.448,0.215,0.278
15525,0.400,0.545,0.337,0.253
15526,0.323,0.397,0.000,0.439
15527,0.031,0.426,0.507,1.215
15528,0.346,0.491,0.000,1.161
15529,0.340,0.012,0.400,0.005
15530,0.166,0.748,0.000,0.183
15531,0.356,0.073,0.200,0.134
15532,0.358,0.022,0.000,0.407
15533,0.246,0.278,0.605,0.208
15534,0.285,0.075,0.000,0.548
15535,0.349,0.194,0.678,0.210
15536,0.249,0.104,0.366,0.541
15537,0.297,0.489,1.083,0.002
15538,0.219,0.416,0.000,0.220
15539,0.288,0.245,0.000,0.000
15540,0.312,0.174,0.000,0.066
15541,0.184,0.262,0.668,0.357
15542,0.245,0.085,0.605,0.740
15543,62.456,0.058,0.366,0.346
15544,266.945,85.077,202.683,80.961
15545,276.115,86.635,203.585,76.174
15546,249.699,91.198,169.571,76.478
15547,266.911,91.029,190.498,78.894
15548,271.170,86.121,190.863,75.780
15549,260.914,92.232,207.293,75.565
15550,251.436,93.642,186.737,87.581
15551,256.278,74.225,176.171,72.805
15552,251.413,84.002,170.278,84.735
15553,261.800,85.020,159.268,88.746
15554,248.195,92.959,168.005,84.360
15555,248.531,85.361,167.161,88.007
15556,233.937,77.952,154.907,85.672
15557,251.912,83.739,168.020,80.679
15558,255.303,80.169,159.995,77.468
15559,254.669,74.746,143.624,72.312
15560,247.775,77.833,160.980,75.849
15561,243.692,93.215,159.151,88.692
15562,229.523,70.348,182.137,70.407
15563,244.740,95.322,181.434,81.034
15564,246.279,87.494,165.946,72.927
15565,269.621,93.029,158.785,78.717
15566,245.129,76.630,180.717,76.771
15567,238.144,87.526,168.722,76.520
15568,245.763,84.267,177.195,71.660
15569,240.987,75.688,191.210,65.964
15570,253.879,83.501,167.844,82.022
15571,252.939,90.683,171.263,77.235
15572,262.478,66.048,131.200,65.726
15573,248.272,87.978,171.273,76.516
15574,239.948,76.879,156.473,68.027
15575,241.387,70.816,159.571,79.507
15576,243.127,83.353,188.824,77.638
15577,241.657,82.153,180.756,70.056
15578,242.722,78.634,143.688,65.039
15579,254.792,84.431,130.166,72.681
15580,245.927,77.337,140.151,73.160
15581,248.169,74.860,183.180,64.355
15582,256.301,78.181,163.590,70.192
15583,241.541,79.704,166.839,63.554
15584,256.157,78.107,136.459,66.950
15585,247.507,69.116,167.571,66.342
15586,278.602,83.600,165.278,63.228
15587,275.609,76.894,134.083,59.894
15588,226.101,66.191,140.571,69.131
15589,223.839,75.356,165.776,58.690
15590,242.114,75.348,141.805,64.448
15591,254.566,57.744,134.444,64.982
15592,266.162,78.581,139.337,59.478
15593,255.220,73.484,144.683,61.538
15594,262.875,67.433,167.166,68.944
15595,266.308,72.668,153.844,63.952
15596,251.081,72.162,157.059,65.909
15597,256.063,72.445,170.410,60.052
15598,248.096,61.153,128.020,53.640
15599,263.057,75.336,146.527,70.496
15600,260.061,65.566,141.371,60.907
15601,252.617,61.566,149.795,63.473
15602,246.654,74.225,157.351,63.310
15603,254.698,70.032,133.556,67.681
15604,258.066,66.216,143.863,63.966
15605,246.772,67.685,140.166,73.715
15606,238.415,77.736,136.059,66.681
15607,231.570,78.678,139.156,68.814
15608,238.508,58.400,152.039,71.803
15609,239.273,77.973,127.293,74.168
15610,249.799,85.424,138.517,62.004
15611,237.162,74.213,153.580,56.925
15612,231.122,64.155,152.493,73.665
15613,243.392,76.957,129.649,59.462
15614,232.836,67.721,136.717,63.880
15615,244.408,71.400,130.785,61.729
15616,235.514,80.998,156.980,68.582
15617,223.978,64.775,141.727,55.097
15618,229.628,62.223,136.439,58.247
15619,240.413,75.554,124.102,59.962
15620,253.649,73.729,151.956,58.701
15621,247.998,69.194,137.932,64.410
15622,235.430,77.450,137.820,61.597
15623,250.342,76.075,148.707,57.091
15624,238.432,64.412,153.034,56.975
15625,250.498,76.285,146.307,61.875
15626,238.518,77.986,153.859,57.330
15627,228.967,80.203,140.429,60.289
15628,246.488,82.455,129.668,62.665
15629,253.409,79.876,140.405,70.543
15630,247.791,70.359,149.420,56.703
15631,248.325,85.371,129.927,70.543
15632,234.385,75.584,145.371,67.771
15633,242.251,92.395,107.893,74.013
15634,243.214,79.543,132.927,71.254
15635,241.517,94.712,127.351,70.113
15636,236.850,92.644,123.185,61.059
15637,223.717,97.908,136.405,66.097
15638,246.901,85.600,158.917,62.962
15639,238.989,86.770,132.044,72.310
15640,255.296,77.300,124.785,59.403
15641,248.082,86.412,126.024,68.414
15642,242.090,99.744,139.332,62.208
15643,249.232,97.291,147.844,65.866
15644,248.616,96.775,126.946,73.878
15645,247.418,97.397,129.141,67.108
15646,245.426,109.175,142.044,70.955
15647,240.356,77.932,125.756,66.455
15648,236.461,101.077,151.610,66.767
15649,249.690,98.167,158.732,58.659
15650,250.086,96.646,149.039,59.027
15651,245.809,81.641,153.059,55.183
15652,247.367,90.249,143.044,62.253
15653,248.701,75.184,131.571,63.303
15654,272.358,90.256,147.263,66.400
15655,237.609,72.782,124.463,52.719
15656,210.375,94.353,131.171,59.866
15657,233.489,91.523,146.902,61.256
15658,254.598,86.470,136.146,57.077
15659,249.291,98.426,137.517,51.667
15660,247.237,91.543,150.029,67.737
15661,241.605,75.802,130.254,61.703
15662,239.480,83.034,144.663,71.011
15663,244.354,88.431,116.951,66.690
15664,241.445,93.496,126.498,57.068
15665,236.827,85.991,138.054,59.432
15666,245.023,83.496,141.571,56.982
15667,246.258,83.457,136.766,64.826
15668,235.964,93.274,149.898,56.781
15669,251.330,81.663,128.839,59.444
15670,246.713,85.310,142.673,54.957
15671,243.095,80.930,114.151,53.880
15672,255.550,86.015,119.576,54.556
15673,235.398,76.204,120.522,61.025
15674,234.472,73.666,126.054,55.627
15675,234.743,82.462,139.937,55.066
15676,239.191,79.390,112.668,70.176
15677,235.567,70.252,127.522,61.000
15678,251.230,84.826,121.146,58.620
15679,234.976,65.704,111.780,54.084
15680,222.158,79.893,120.229,51.419
15681,241.090,83.285,94.312,52.658
15682,229.349,86.368,101.927,62.724
15683,239.564,78.029,122.259,57.909
15684,238.925,67.336,117.420,56.866
15685,243.499,80.986,99.615,49.805
15686,236.925,74.903,100.863,50.349
15687,237.295,72.939,108.088,53.643
15688,233.768,72.051,98.795,54.310
15689,249.310,76.700,103.444,58.022
15690,232.419,74.002,89.112,60.778
15691,235.488,78.513,100.015,50.427
15692,231.666,67.956,74.859,52.896
15693,230.614,75.451,92.073,50.860
15694,240.344,75.986,89.595,44.009
15695,237.578,70.053,93.912,56.509
15696,234.669,73.765,106.400,52.797
15697,224.106,72.613,109.522,46.070
15698,225.275,75.445,119.985,59.952
15699,251.401,60.986,89.390,46.081
15700,233.960,65.569,102.776,51.534
15701,227.986,70.825,91.151,52.746
15702,228.390,64.278,94.785,54.573
15703,233.416,58.012,100.034,50.326
15704,235.099,67.009,105.034,49.384
15705,225.259,66.186,88.873,50.335
15706,236.551,69.400,97.068,46.435
15707,228.700,63.613,90.239,44.480
15708,235.957,76.063,96.776,45.391
15709,231.962,55.603,103.215,46.552
15710,228.237,72.698,121.327,46.774
15711,235.455,72.627,106.517,47.047
15712,231.471,69.193,107.698,53.276
15713,238.198,72.656,111.205,56.027
15714,237.010,56.387,105.137,53.041
15715,240.868,72.835,103.215,55.231
15716,246.322,76.150,125.493,61.769
15717,237.309,67.351,41.317,60.204
15718,238.025,68.276,90.385,71.554
15719,232.527,81.731,102.312,68.020
15720,222.788,89.482,110.902,64.869
15721,242.180,92.000,102.917,67.815
15722,233.394,83.705,103.737,57.996
15723,230.983,79.051,109.629,65.946
15724,226.847,79.591,98.980,63.034
15725,227.806,91.341,123.346,71.944
15726,242.340,87.627,104.117,67.625
15727,235.547,80.913,93.493,55.468
15728,245.666,77.603,114.088,70.609
15729,236.884,95.816,106.468,65.375
15730,239.352,81.128,113.912,69.552
15731,239.284,86.661,92.795,63.699
15732,234.144,84.135,100.966,64.129
15733,229.601,81.867,96.590,62.797
15734,242.659,78.216,93.566,55.204
15735,243.527,84.027,126.063,60.769
15736,240.331,86.385,102.590,57.023
15737,232.085,79.351,112.863,57.961
15738,237.967,88.637,111.761,59.841
15739,242.654,81.555,96.971,54.910
15740,217.461,94.261,90.302,53.002
15741,224.825,80.482,115.502,58.265
15742,233.078,73.622,81.854,59.108
15743,235.797,86.709,98.946,52.884
15744,257.283,70.862,112.468,54.573
15745,259.912,86.835,109.839,54.418
15746,208.306,80.630,89.498,54.523
15747,215.414,86.095,76.322,51.787
15748,225.181,65.727,98.302,52.353
15749,236.253,83.106,88.893,53.057
15750,230.635,85.799,109.234,53.627
15751,225.691,79.232,105.907,49.470
15752,231.301,80.453,111.761,55.525
15753,228.304,77.298,103.059,54.056
15754,225.377,77.138,99.717,50.520
15755,234.748,79.438,114.117,54.894
15756,235.742,79.593,102.546,57.152
15757,232.069,71.559,103.332,45.367
15758,253.902,64.235,103.049,48.151
15759,238.197,77.753,115.434,52.618
15760,237.149,76.468,116.673,46.217
15761,243.229,72.550,99.829,51.439
15762,227.421,76.487,93.132,51.081
15763,237.060,70.187,94.512,50.806
15764,242.526,69.606,120.327,56.638
15765,232.055,71.221,110.171,49.389
15766,242.104,84.412,120.020,55.944
15767,228.600,72.923,122.483,50.050
15768,221.001,79.583,107.380,51.228
15769,225.810,80.320,118.029,46.443
15770,224.757,80.985,93.420,46.647
15771,221.148,71.600,114.088,45.703
15772,231.468,77.555,140.293,52.389
15773,232.431,82.400,127.571,43.430
15774,228.322,75.201,132.078,46.728
15775,225.223,76.123,139.776,44.686
15776,230.212,84.136,123.322,50.158
15777,229.897,77.557,141.220,53.339
15778,234.268,75.719,137.200,51.134
15779,229.631,67.267,146.585,51.651
15780,248.920,76.763,126.810,53.573
15781,245.612,83.927,148.980,56.625
15782,233.290,71.244,119.868,53.376
15783,234.457,75.179,160.722,54.079
15784,247.215,67.400,122.107,49.781
15785,231.394,81.514,134.288,60.715
15786,232.935,88.375,151.868,66.695
15787,235.036,85.082,144.654,63.971
15788,233.475,70.044,147.459,70.690
15789,234.575,72.867,169.015,70.199
15790,235.048,95.112,118.688,68.722
15791,232.683,75.625,124.361,68.068
15792,230.830,88.777,125.263,67.550
15793,236.826,82.129,150.878,63.251
15794,232.998,63.346,129.483,72.048
15795,241.007,83.324,146.907,58.453
15796,243.129,78.124,161.185,58.358
15797,237.218,81.252,141.273,59.443
15798,237.208,76.187,181.937,56.923
15799,232.007,90.877,170.293,64.980
15800,229.511,82.402,161.068,66.086
15801,222.885,78.714,142.800,76.789
15802,245.853,71.455,154.551,63.864
15803,228.737,84.099,145.259,68.274
15804,229.684,79.753,191.195,51.950
15805,247.212,65.341,187.302,56.403
15806,244.191,84.087,164.468,69.801
15807,234.696,63.193,139.083,57.699
15808,242.296,67.307,148.380,63.041
15809,243.853,79.116,143.376,65.815
15810,229.354,76.385,189.863,63.190
15811,250.776,67.908,193.132,61.710
15812,239.497,74.087,177.288,61.039
15813,242.164,77.782,193.805,63.742
15814,228.544,80.974,187.546,59.366
15815,216.705,72.547,189.990,57.715
15816,236.905,73.370,176.312,61.115
15817,234.771,71.443,182.195,57.975
15818,238.387,67.072,196.663,61.634
15819,223.242,66.853,191.146,62.072
15820,220.072,66.731,180.654,53.154
15821,234.532,69.581,209.098,57.090
15822,231.091,76.037,200.780,58.043
15823,235.991,64.886,210.268,54.292
15824,226.065,68.211,204.590,51.290
15825,223.695,73.191,191.566,43.769
15826,235.404,67.460,232.805,59.396
15827,237.584,60.773,202.722,52.029
15828,237.130,64.670,230.537,51.914
15829,232.775,73.031,205.005,58.240
15830,243.801,59.429,231.805,53.109
15831,230.805,73.896,260.366,56.254
15832,223.558,68.293,196.029,53.477
15833,235.980,65.005,231.761,54.423
15834,231.086,60.094,248.044,57.269
15835,233.497,66.380,181.912,57.543
15836,235.948,64.801,193.868,54.421
15837,235.333,71.584,224.380,53.005
15838,237.614,64.952,215.454,57.073
15839,226.576,62.158,206.273,55.253
15840,238.308,63.974,188.259,50.305
15841,238.548,65.789,231.322,57.312
15842,242.725,80.838,192.190,53.590
15843,233.305,75.491,201.459,47.955
15844,238.595,71.160,241.902,55.167
15845,227.737,73.596,219.966,57.400
15846,229.604,66.993,228.527,57.912
15847,234.749,71.940,251.024,56.746
15848,232.458,75.697,241.634,49.986
15849,235.923,70.240,220.054,59.434
15850,246.197,83.477,215.878,51.805
15851,231.591,76.383,227.073,50.771
15852,235.335,71.806,246.600,57.625
15853,227.231,68.852,238.985,55.552
15854,231.150,76.009,234.488,47.892
15855,225.215,75.952,223.390,54.814
15856,230.390,60.521,204.229,51.970
15857,233.102,76.530,230.624,58.616
15858,244.582,78.581,267.341,58.188
15859,235.624,66.828,206.195,61.115
15860,237.803,73.019,237.971,62.584
15861,227.931,81.666,211.380,58.803
15862,229.320,85.394,225.810,55.303
15863,238.999,89.181,225.805,65.208
15864,231.504,77.804,205.605,58.970
15865,227.809,88.898,206.571,57.441
15866,247.837,84.009,220.527,64.756
15867,247.670,82.358,213.298,54.588
15868,225.360,90.194,208.839,65.778
15869,236.920,67.973,209.780,66.597
15870,238.073,82.942,203.698,59.686
15871,242.422,89.588,241.683,64.925
15872,229.854,76.453,193.083,60.896
15873,241.280,75.830,197.298,60.371
15874,236.631,79.899,228.946,69.690
15875,223.379,84.600,216.502,60.387
15876,236.435,86.099,215.776,61.767
15877,243.124,86.320,191.049,54.817
15878,234.438,78.763,214.200,63.864
15879,242.002,78.475,200.561,56.720
15880,220.216,79.782,176.668,54.633
15881,228.196,93.361,170.088,65.482
15882,227.129,76.649,199.595,61.534
15883,225.129,88.763,192.868,64.452
15884,233.358,80.409,200.615,57.109
15885,243.748,68.666,234.434,66.233
15886,238.942,85.254,200.234,64.717
15887,235.996,77.083,206.005,73.256
15888,238.779,72.014,175.624,73.572
15889,246.600,76.279,213.083,65.704
15890,240.418,98.455,186.020,72.643
15891,237.743,75.387,209.278,78.385
15892,236.376,95.358,169.512,81.781
15893,238.797,95.313,198.180,85.930
15894,238.644,96.768,189.668,83.351
15895,239.374,83.637,190.600,69.312
15896,239.786,80.017,195.361,75.375
15897,238.169,102.365,208.971,80.335
15898,241.325,91.070,190.980,78.975
15899,226.247,86.813,191.322,81.260
15900,245.446,96.862,230.220,83.366
15901,250.389,102.330,212.932,87.726
15902,241.684,77.855,198.068,71.007
15903,240.952,99.635,174.239,79.367
15904,237.350,86.487,177.059,75.219
15905,236.070,85.494,201.332,74.722
15906,235.460,93.991,187.571,79.283
15907,247.139,79.373,199.683,80.676
15908,244.905,88.818,178.141,79.522
15909,241.294,84.203,185.751,80.427
15910,237.346,91.651,222.405,70.136
15911,233.675,66.695,147.854,72.948
15912,233.919,83.114,186.605,74.651
15913,252.388,87.538,226.673,63.837
15914,234.779,85.239,204.795,78.263
15915,236.500,92.257,198.102,65.351
15916,231.133,87.429,201.951,71.156
15917,234.257,73.223,218.107,69.932
15918,236.586,89.157,210.620,79.885
15919,231.352,74.514,181.654,68.450
15920,231.920,88.000,196.771,67.801
15921,241.029,86.075,189.785,71.493
15922,236.883,74.031,212.166,74.502
15923,232.567,85.070,185.141,74.016
15924,224.460,74.329,162.717,80.025
15925,95.991,68.434,168.341,74.115
15926,0.320,0.000,0.005,0.713
15927,0.564,0.404,0.063,0.659
15928,0.079,0.049,0.000,0.441
15929,0.589,0.973,0.000,0.754
15930,0.569,0.583,0.000,0.930
15931,0.186,0.186,0.000,0.115
15932,0.320,0.000,0.888,0.366
15933,0.592,0.170,1.859,0.183
15934,0.249,0.254,0.517,0.348
15935,0.078,0.104,1.083,0.588
15936,0.430,0.467,0.454,0.668
15937,0.381,0.179,0.000,0.013
15938,0.120,0.000,0.380,0.459
15939,0.346,0.068,0.000,0.717
15940,0.221,0.128,1.341,0.401
15941,0.310,0.964,0.239,0.344
15942,0.249,0.072,0.341,0.287
15943,0.315,0.027,0.000,0.729
15944,0.408,0.000,0.000,0.005
15945,0.135,0.422,0.000,0.075
15946,0.396,0.249,0.000,0.851
15947,0.458,1.213,0.000,0.000
15948,0.165,0.959,0.980,0.416
15949,0.281,0.741,0.083,1.093
15950,0.457,0.218,0.000,0.283
15951,0.542,0.211,0.000,0.061
15952,0.378,0.566,0.702,0.090
15953,0.197,0.000,0.268,0.539
15954,0.267,0.155,0.000,0.208
15955,0.415,0.022,0.600,0.181
15956,0.122,1.247,0.298,0.414
15957,0.322,0.000,0.317,0.260
15958,0.214,0.000,0.000,0.000
15959,0.418,0.170,0.000,0.045
15960,0.042,0.000,0.000,0.305
15961,0.695,0.353,0.224,0.319
15962,0.402,0.097,0.010,0.167
15963,0.391,0.278,0.000,0.056
